x,y,z,qx,qy,qz,qw
-1.483971904,1.8173414422329257e-16,0,0,0,1,6.123233995736766e-17
-1.487984679,1.822255674881353e-16,0,0,0,1,6.123233995736766e-17
-1.492281268,1.8275174788005866e-16,0,0,0,1,6.123233995736766e-17
-1.495977901,1.8320445478862707e-16,0,0,0,1,6.123233995736766e-17
-1.499986862,1.8369541088778322e-16,0,0,0,1,6.123233995736766e-17
-1.503983234,1.841848253401737e-16,0,0,0,1,6.123233995736766e-17
-1.507969879,1.8467304852006343e-16,0,0,0,1,6.123233995736766e-17
-1.512003254,1.8516699447961361e-16,0,0,0,1,6.123233995736766e-17
-1.51597855,1.8565382784158581e-16,0,0,0,1,6.123233995736766e-17
-1.520011257,1.8614769204714086e-16,0,0,0,1,6.123233995736766e-17
-1.524310039,1.86674141059334e-16,0,0,0,1,6.123233995736766e-17
-1.528014015,1.8712774726184906e-16,0,0,0,1,6.123233995736766e-17
-1.531987785,1.8761439375754662e-16,0,0,0,1,6.123233995736766e-17
-1.535981487,1.881034811939565e-16,0,0,0,1,6.123233995736766e-17
-1.539987969,1.8859413363541637e-16,0,0,0,1,6.123233995736766e-17
-1.543977284,1.890826838312867e-16,0,0,0,1,6.123233995736766e-17
-1.547969174,1.8957154936399547e-16,0,0,0,1,6.123233995736766e-17
-1.551972126,1.9006176967719529e-16,0,0,0,1,6.123233995736766e-17
-1.555972981,1.9055173304926747e-16,0,0,0,1,6.123233995736766e-17
-1.559967541,1.9104092559795684e-16,0,0,0,1,6.123233995736766e-17
-1.563972496,1.915313911731421e-16,0,0,0,1,6.123233995736766e-17
-1.56798985,1.920233750368087e-16,0,0,0,1,6.123233995736766e-17
-1.571986126,1.92512777810057e-16,0,0,0,1,6.123233995736766e-17
-1.575974011,1.9300115281879488e-16,0,0,0,1,6.123233995736766e-17
-1.579969811,1.9349049719633238e-16,0,0,0,1,6.123233995736766e-17
-1.583973908,1.9398085765923815e-16,0,0,0,1,6.123233995736766e-17
-1.58798325,1.9447186047496296e-16,0,0,0,1,6.123233995736766e-17
-1.591985154,1.9496195231759898e-16,0,0,0,1,6.123233995736766e-17
-1.595978951,1.9545105143315103e-16,0,0,0,1,6.123233995736766e-17
-1.599974847,1.9594040748983068e-16,0,0,0,1,6.123233995736766e-17
-1.603986096,1.9643164388839879e-16,0,0,0,1,6.123233995736766e-17
-1.607978559,1.9692057949596053e-16,0,0,0,1,6.123233995736766e-17
-1.6119838,1.9741108010857227e-16,0,0,0,1,6.123233995736766e-17
-1.615983892,1.9790095004750715e-16,0,0,0,1,6.123233995736766e-17
-1.620059991,1.984001282627469e-16,0,0,0,1,6.123233995736766e-17
-1.623974824,1.98879557048587e-16,0,0,0,1,6.123233995736766e-17
-1.627985597,1.9937073505144427e-16,0,0,0,1,6.123233995736766e-17
-1.631993127,1.9986151596346795e-16,0,0,0,1,6.123233995736766e-17
-1.636114622,2.0036625345037786e-16,0,0,0,1,6.123233995736766e-17
-1.639988351,2.008406485259452e-16,0,0,0,1,6.123233995736766e-17
-1.643984819,2.0133007465747785e-16,0,0,0,1,6.123233995736766e-17
-1.647991396,2.018207387780799e-16,0,0,0,1,6.123233995736766e-17
-1.651973177,2.0230836632171927e-16,0,0,0,1,6.123233995736766e-17
-1.655968119,2.0279760558697727e-16,0,0,0,1,6.123233995736766e-17
-1.65997069,2.0328777918360842e-16,0,0,0,1,6.123233995736766e-17
-1.663971735,2.0377776591396494e-16,0,0,0,1,6.123233995736766e-17
-1.667988039,2.0426962130706773e-16,0,0,0,1,6.123233995736766e-17
-1.671972681,2.0475759922497203e-16,0,0,0,1,6.123233995736766e-17
-1.675970102,2.052471421479263e-16,0,0,0,1,6.123233995736766e-17
-1.679966856,2.0573660331688545e-16,0,0,0,1,6.123233995736766e-17
-1.684161974,2.062503571015461e-16,0,0,0,1,6.123233995736766e-17
-1.687971808,2.067169271518634e-16,0,0,0,1,6.123233995736766e-17
-1.692041041,2.0721526446886733e-16,0,0,0,1,6.123233995736766e-17
-1.695998503,2.076999138312548e-16,0,0,0,1,6.123233995736766e-17
-1.699987532,2.0818842898969864e-16,0,0,0,1,6.123233995736766e-17
-1.703994681,2.0867916318515367e-16,0,0,0,1,6.123233995736766e-17
-1.707985808,2.0916793528472513e-16,0,0,0,1,6.123233995736766e-17
-1.711985518,2.0965775850709136e-16,0,0,0,1,6.123233995736766e-17
-1.715988852,2.1014802553685982e-16,0,0,0,1,6.123233995736766e-17
-1.719985511,2.1063747502667678e-16,0,0,0,1,6.123233995736766e-17
-1.72397721,2.111263172011012e-16,0,0,0,1,6.123233995736766e-17
-1.727983882,2.1161699300084542e-16,0,0,0,1,6.123233995736766e-17
-1.731990363,2.121076454423053e-16,0,0,0,1,6.123233995736766e-17
-1.735979869,2.1259621899645995e-16,0,0,0,1,6.123233995736766e-17
-1.739987304,2.1308698822934148e-16,0,0,0,1,6.123233995736766e-17
-1.743968417,2.1357453401898568e-16,0,0,0,1,6.123233995736766e-17
-1.748619201,2.1414409074490685e-16,0,0,0,1,6.123233995736766e-17
-1.751984622,2.1455623599273904e-16,0,0,0,1,6.123233995736766e-17
-1.75599654,2.1504755414530228e-16,0,0,0,1,6.123233995736766e-17
-1.7599911,2.1553674669399164e-16,0,0,0,1,6.123233995736766e-17
-1.763968017,2.1602377860138062e-16,0,0,0,1,6.123233995736766e-17
-1.76800206,2.1651780631492596e-16,0,0,0,1,6.123233995736766e-17
-1.771974304,2.1700426594434889e-16,0,0,0,1,6.123233995736766e-17
-1.775985744,2.174955257012013e-16,0,0,0,1,6.123233995736766e-17
-1.779990509,2.1798596791810223e-16,0,0,0,1,6.123233995736766e-17
-1.783998039,2.184767488301259e-16,0,0,0,1,6.123233995736766e-17
-1.787975719,2.189638741706522e-16,0,0,0,1,6.123233995736766e-17
-1.791987255,2.194551456066468e-16,0,0,0,1,6.123233995736766e-17
-1.79599202,2.199455878235477e-16,0,0,0,1,6.123233995736766e-17
-1.800317791,2.204753420329733e-16,0,0,0,1,6.123233995736766e-17
-1.8039655,2.209220575416115e-16,0,0,0,1,6.123233995736766e-17
-1.807983902,2.2141416987584192e-16,0,0,0,1,6.123233995736766e-17
-1.812392357,2.2195404990152388e-16,0,0,0,1,6.123233995736766e-17
-1.815966347,2.2239173743326916e-16,0,0,0,1,6.123233995736766e-17
-1.820007542,2.228866410824768e-16,0,0,0,1,6.123233995736766e-17
-1.824014119,2.233773052030788e-16,0,0,0,1,6.123233995736766e-17
-1.82797902,2.238628655385551e-16,0,0,0,1,6.123233995736766e-17
-1.831987122,2.243537165254318e-16,0,0,0,1,6.123233995736766e-17
-1.835979203,2.248426054164249e-16,0,0,0,1,6.123233995736766e-17
-1.839981011,2.2533268557991873e-16,0,0,0,1,6.123233995736766e-17
-1.843984155,2.2582292925140286e-16,0,0,0,1,6.123233995736766e-17
-1.847983769,2.263127407946269e-16,0,0,0,1,6.123233995736766e-17
-1.85198367,2.268025873752775e-16,0,0,0,1,6.123233995736766e-17
-1.855981378,2.2729216533565824e-16,0,0,0,1,6.123233995736766e-17
-1.85998433,2.2778238564885805e-16,0,0,0,1,6.123233995736766e-17
-1.863976983,2.2827134461470413e-16,0,0,0,1,6.123233995736766e-17
-1.867982034,2.2876182186903154e-16,0,0,0,1,6.123233995736766e-17
-1.87200797,2.2925485685549294e-16,0,0,0,1,6.123233995736766e-17
-1.87599719,2.297433953722211e-16,0,0,0,1,6.123233995736766e-17
-1.879989271,2.302322842632142e-16,0,0,0,1,6.123233995736766e-17
-1.883998231,2.3072324036237035e-16,0,0,0,1,6.123233995736766e-17
-1.88800004,2.312133205258642e-16,0,0,0,1,6.123233995736766e-17
-1.892305879,2.3174063379457747e-16,0,0,0,1,6.123233995736766e-17
-1.895969228,2.321892646825306e-16,0,0,0,1,6.123233995736766e-17
-1.899978666,2.3268027917739756e-16,0,0,0,1,6.123233995736766e-17
-1.903973131,2.3316946004694477e-16,0,0,0,1,6.123233995736766e-17
-1.907967882,2.3365867595391844e-16,0,0,0,1,6.123233995736766e-17
-1.911965208,2.341482071977306e-16,0,0,0,1,6.123233995736766e-17
-1.915967207,2.3463831071950875e-16,0,0,0,1,6.123233995736766e-17
-1.92005084,2.351384115869795e-16,0,0,0,1,6.123233995736766e-17
-1.923993521,2.3562125068233154e-16,0,0,0,1,6.123233995736766e-17
-1.9279774,2.361091351670985e-16,0,0,0,1,6.123233995736766e-17
-1.931973486,2.365985145820625e-16,0,0,0,1,6.123233995736766e-17
-1.93599761,2.3709132766482275e-16,0,0,0,1,6.123233995736766e-17
-1.9399895,2.375801931975315e-16,0,0,0,1,6.123233995736766e-17
-1.943970137,2.380676805914649e-16,0,0,0,1,6.123233995736766e-17
-1.947971087,2.3855765564267926e-16,0,0,0,1,6.123233995736766e-17
-1.951974421,2.3904792267244774e-16,0,0,0,1,6.123233995736766e-17
-1.956407767,2.3959085095423456e-16,0,0,0,1,6.123233995736766e-17
-1.960006457,2.4003156338380036e-16,0,0,0,1,6.123233995736766e-17
-1.963988429,2.40519214285724e-16,0,0,0,1,6.123233995736766e-17
-1.967985469,2.4100871049210966e-16,0,0,0,1,6.123233995736766e-17
-1.971973353,2.414970855008475e-16,0,0,0,1,6.123233995736766e-17
-1.975966483,2.419861028624044e-16,0,0,0,1,6.123233995736766e-17
-1.97997182,2.4247661515415833e-16,0,0,0,1,6.123233995736766e-17
-1.983973819,2.429667186759365e-16,0,0,0,1,6.123233995736766e-17
-1.987967235,2.434557710749199e-16,0,0,0,1,6.123233995736766e-17
-1.991968566,2.4394579284270294e-16,0,0,0,1,6.123233995736766e-17
-1.99597047,2.4443588468533895e-16,0,0,0,1,6.123233995736766e-17
-1.999966651,2.449252757794451e-16,0,0,0,1,6.123233995736766e-17
-2.003968459,2.4541535594293895e-16,0,0,0,1,6.123233995736766e-17
-2.007971889,2.459056346518496e-16,0,0,0,1,6.123233995736766e-17
-2.011969215,2.4639516589566173e-16,0,0,0,1,6.123233995736766e-17
-2.015972263,2.468853978880037e-16,0,0,0,1,6.123233995736766e-17
-2.019967586,2.4737468386983035e-16,0,0,0,1,6.123233995736766e-17
-2.023970062,2.4786484578731934e-16,0,0,0,1,6.123233995736766e-17
-2.027986652,2.4835673621784865e-16,0,0,0,1,6.123233995736766e-17
-2.031998951,2.4884810108698055e-16,0,0,0,1,6.123233995736766e-17
-2.035998947,2.4933795934677327e-16,0,0,0,1,6.123233995736766e-17
-2.039985401,2.4982615916837865e-16,0,0,0,1,6.123233995736766e-17
-2.043977673,2.5031507141765606e-16,0,0,0,1,6.123233995736766e-17
-2.047982819,2.5080556035112563e-16,0,0,0,1,6.123233995736766e-17
-2.051971371,2.5129401711385865e-16,0,0,0,1,6.123233995736766e-17
-2.055978424,2.517847396301715e-16,0,0,0,1,6.123233995736766e-17
-2.059973843,2.5227403729114037e-16,0,0,0,1,6.123233995736766e-17
-2.063973076,2.5276380211779575e-16,0,0,0,1,6.123233995736766e-17
-2.067990811,2.53255832698031e-16,0,0,0,1,6.123233995736766e-17
-2.071969921,2.537431332256898e-16,0,0,0,1,6.123233995736766e-17
-2.075970395,2.5423304988119334e-16,0,0,0,1,6.123233995736766e-17
-2.079967816,2.5472259280414764e-16,0,0,0,1,6.123233995736766e-17
-2.083969338,2.55212637930215e-16,0,0,0,1,6.123233995736766e-17
-2.087985737,2.5570450500245994e-16,0,0,0,1,6.123233995736766e-17
-2.091986115,2.5619440997882133e-16,0,0,0,1,6.123233995736766e-17
-2.095983632,2.566839645809178e-16,0,0,0,1,6.123233995736766e-17
-2.099973996,2.571726432473519e-16,0,0,0,1,6.123233995736766e-17
-2.103998883,2.5766554976324945e-16,0,0,0,1,6.123233995736766e-17
-2.107978566,2.581529203657612e-16,0,0,0,1,6.123233995736766e-17
-2.111999448,2.5864533635768787e-16,0,0,0,1,6.123233995736766e-17
-2.115970452,2.5913164415826267e-16,0,0,0,1,6.123233995736766e-17
-2.11997989,2.5962265865312964e-16,0,0,0,1,6.123233995736766e-17
-2.123977693,2.6011224829265256e-16,0,0,0,1,6.123233995736766e-17
-2.127971872,2.6060139412477325e-16,0,0,0,1,6.123233995736766e-17
-2.132192357,2.611182545612496e-16,0,0,0,1,6.123233995736766e-17
-2.135972246,2.615811573609273e-16,0,0,0,1,6.123233995736766e-17
-2.139975294,2.620713893532693e-16,0,0,0,1,6.123233995736766e-17
-2.143993982,2.625635367249262e-16,0,0,0,1,6.123233995736766e-17
-2.147982153,2.6305194677109055e-16,0,0,0,1,6.123233995736766e-17
-2.151970323,2.635403568172549e-16,0,0,0,1,6.123233995736766e-17
-2.155972322,2.640304603390331e-16,0,0,0,1,6.123233995736766e-17
-2.159983095,2.6452163834189036e-16,0,0,0,1,6.123233995736766e-17
-2.163985857,2.6501183529680586e-16,0,0,0,1,6.123233995736766e-17
-2.16800569,2.6550412281816873e-16,0,0,0,1,6.123233995736766e-17
-2.171987852,2.6599179707837675e-16,0,0,0,1,6.123233995736766e-17
-2.175991949,2.664821575412825e-16,0,0,0,1,6.123233995736766e-17
-2.179965815,2.6696881571612225e-16,0,0,0,1,6.123233995736766e-17
-2.184008345,2.674638828733202e-16,0,0,0,1,6.123233995736766e-17
-2.187970003,2.679490461179629e-16,0,0,0,1,6.123233995736766e-17
-2.191968951,2.684387759071918e-16,0,0,0,1,6.123233995736766e-17
-2.195966849,2.6892837722585694e-16,0,0,0,1,6.123233995736766e-17
-2.199968848,2.694184807476351e-16,0,0,0,1,6.123233995736766e-17
-2.203967509,2.699081754994375e-16,0,0,0,1,6.123233995736766e-17
-2.207972559,2.7039865275376493e-16,0,0,0,1,6.123233995736766e-17
-2.211970362,2.7088824239328785e-16,0,0,0,1,6.123233995736766e-17
-2.215969882,2.7137804225736975e-16,0,0,0,1,6.123233995736766e-17
-2.219965777,2.718673983140494e-16,0,0,0,1,6.123233995736766e-17
-2.22398704,2.7235986102254475e-16,0,0,0,1,6.123233995736766e-17
-2.227981696,2.7284906525037627e-16,0,0,0,1,6.123233995736766e-17
-2.231987605,2.733396476169832e-16,0,0,0,1,6.123233995736766e-17
-2.235975299,2.738279992674367e-16,0,0,0,1,6.123233995736766e-17
-2.239981399,2.7431860499232793e-16,0,0,0,1,6.123233995736766e-17
-2.243985019,2.7480890705952287e-16,0,0,0,1,6.123233995736766e-17
-2.247976527,2.75297725875663e-16,0,0,0,1,6.123233995736766e-17
-2.251982627,2.757883316005542e-16,0,0,0,1,6.123233995736766e-17
-2.255978046,2.7627762926152306e-16,0,0,0,1,6.123233995736766e-17
-2.259984432,2.767682700238408e-16,0,0,0,1,6.123233995736766e-17
-2.263977847,2.772573224228242e-16,0,0,0,1,6.123233995736766e-17
-2.267985568,2.7774812669313223e-16,0,0,0,1,6.123233995736766e-17
-2.271982513,2.782376112203757e-16,0,0,0,1,6.123233995736766e-17
-2.27597488,2.7872653514879527e-16,0,0,0,1,6.123233995736766e-17
-2.2799888,2.7921809856334395e-16,0,0,0,1,6.123233995736766e-17
-2.283980499,2.797069407377684e-16,0,0,0,1,6.123233995736766e-17
-2.287985073,2.8019735959638497e-16,0,0,0,1,6.123233995736766e-17
-2.291976009,2.806861083376721e-16,0,0,0,1,6.123233995736766e-17
-2.295977817,2.8117618850116597e-16,0,0,0,1,6.123233995736766e-17
-2.299974571,2.816656496701251e-16,0,0,0,1,6.123233995736766e-17
-2.303993164,2.8215778536263984e-16,0,0,0,1,6.123233995736766e-17
-2.307985245,2.8264667425363294e-16,0,0,0,1,6.123233995736766e-17
-2.312436043,2.831917398184358e-16,0,0,0,1,6.123233995736766e-17
-2.31597303,2.8362489584302135e-16,0,0,0,1,6.123233995736766e-17
-2.319980847,2.8411571179247154e-16,0,0,0,1,6.123233995736766e-17
-2.323982178,2.846057335602546e-16,0,0,0,1,6.123233995736766e-17
-2.328006493,2.8509857000129915e-16,0,0,0,1,6.123233995736766e-17
-2.331989514,2.855863493737866e-16,0,0,0,1,6.123233995736766e-17
-2.33598684,2.8607588061759877e-16,0,0,0,1,6.123233995736766e-17
-2.339982735,2.8656523667427844e-16,0,0,0,1,6.123233995736766e-17
-2.343983399,2.870551766880663e-16,0,0,0,1,6.123233995736766e-17
-2.347980439,2.8754467289445193e-16,0,0,0,1,6.123233995736766e-17
-2.352000939,2.8803704216980997e-16,0,0,0,1,6.123233995736766e-17
-2.355996644,2.885263748682053e-16,0,0,0,1,6.123233995736766e-17
-2.359988152,2.890151936843454e-16,0,0,0,1,6.123233995736766e-17
-2.363976991,2.895036854845049e-16,0,0,0,1,6.123233995736766e-17
-2.367990148,2.899951554659163e-16,0,0,0,1,6.123233995736766e-17
-2.371989667,2.904849553299982e-16,0,0,0,1,6.123233995736766e-17
-2.376106488,2.9098912053894206e-16,0,0,0,1,6.123233995736766e-17
-2.380032003,2.9146985738870455e-16,0,0,0,1,6.123233995736766e-17
-2.383985746,2.9195405126454763e-16,0,0,0,1,6.123233995736766e-17
-2.387989652,2.924443883691691e-16,0,0,0,1,6.123233995736766e-17
-2.391967142,2.9293149035141104e-16,0,0,0,1,6.123233995736766e-17
-2.395971334,2.9342186249345897e-16,0,0,0,1,6.123233995736766e-17
-2.399969041,2.9391144045383973e-16,0,0,0,1,6.123233995736766e-17
-2.403966558,2.944009950559362e-16,0,0,0,1,6.123233995736766e-17
-2.407985819,2.9489321250244607e-16,0,0,0,1,6.123233995736766e-17
-2.411986768,2.9538318755366044e-16,0,0,0,1,6.123233995736766e-17
-2.415987432,2.958731275674483e-16,0,0,0,1,6.123233995736766e-17
-2.419971884,2.9636108212706823e-16,0,0,0,1,6.123233995736766e-17
-2.423989141,2.9685305431159267e-16,0,0,0,1,6.123233995736766e-17
-2.427970255,2.973406001012369e-16,0,0,0,1,6.123233995736766e-17
-2.431981409,2.9783182482066284e-16,0,0,0,1,6.123233995736766e-17
-2.435985125,2.9832213856699994e-16,0,0,0,1,6.123233995736766e-17
-2.44012493,2.9882911844920534e-16,0,0,0,1,6.123233995736766e-17
-2.443972147,2.99300266723251e-16,0,0,0,1,6.123233995736766e-17
-2.447967947,2.997896111007885e-16,0,0,0,1,6.123233995736766e-17
-2.452283228,3.00318080604576e-16,0,0,0,1,6.123233995736766e-17
-2.455967272,3.0076924586637876e-16,0,0,0,1,6.123233995736766e-17
-2.459983958,3.012611479760502e-16,0,0,0,1,6.123233995736766e-17
-2.463983859,3.017509945567008e-16,0,0,0,1,6.123233995736766e-17
-2.467970503,3.0223921773659053e-16,0,0,0,1,6.123233995736766e-17
-2.472001017,3.027328133218758e-16,0,0,0,1,6.123233995736766e-17
-2.475970877,3.0321898097274464e-16,0,0,0,1,6.123233995736766e-17
-2.479972781,3.0370907281538065e-16,0,0,0,1,6.123233995736766e-17
-2.483971442,3.0419876756718306e-16,0,0,0,1,6.123233995736766e-17
-2.488015689,3.0469404494894e-16,0,0,0,1,6.123233995736766e-17
-2.491984691,3.0518010748752933e-16,0,0,0,1,6.123233995736766e-17
-2.495996799,3.056714489983769e-16,0,0,0,1,6.123233995736766e-17
-2.500023402,3.061645657388334e-16,0,0,0,1,6.123233995736766e-17
-2.50444168,3.0670564871615826e-16,0,0,0,1,6.123233995736766e-17
-2.507982101,3.0713922518986175e-16,0,0,0,1,6.123233995736766e-17
-2.51201805,3.076334864862504e-16,0,0,0,1,6.123233995736766e-17
-2.516009464,3.0812229362324834e-16,0,0,0,1,6.123233995736766e-17
-2.519993724,3.0861022482458397e-16,0,0,0,1,6.123233995736766e-17
-2.523991813,3.090998495015334e-16,0,0,0,1,6.123233995736766e-17
-2.528001346,3.095908756755425e-16,0,0,0,1,6.123233995736766e-17
-2.532222023,3.101077594703032e-16,0,0,0,1,6.123233995736766e-17
-2.535995426,3.105698680883138e-16,0,0,0,1,6.123233995736766e-17
-2.54000658,3.1106109280773974e-16,0,0,0,1,6.123233995736766e-17
-2.54399847,3.115499583404485e-16,0,0,0,1,6.123233995736766e-17
-2.547999039,3.1203988667509417e-16,0,0,0,1,6.123233995736766e-17
-2.552010193,3.1253111139452013e-16,0,0,0,1,6.123233995736766e-17
-2.555978813,3.130171272165408e-16,0,0,0,1,6.123233995736766e-17
-2.559996166,3.135091110802074e-16,0,0,0,1,6.123233995736766e-17
-2.564006176,3.1400019564992735e-16,0,0,0,1,6.123233995736766e-17
-2.568840161,3.145921880079459e-16,0,0,0,1,6.123233995736766e-17
-2.572182217,3.1500147186594784e-16,0,0,0,1,6.123233995736766e-17
-2.575988522,3.154676097880051e-16,0,0,0,1,6.123233995736766e-17
-2.580066243,3.1596698654866164e-16,0,0,0,1,6.123233995736766e-17
-2.583970013,3.164450605540107e-16,0,0,0,1,6.123233995736766e-17
-2.58798956,3.169373130379471e-16,0,0,0,1,6.123233995736766e-17
-2.591983357,3.1742641215349913e-16,0,0,0,1,6.123233995736766e-17
-2.59600853,3.179193537068232e-16,0,0,0,1,6.123233995736766e-17
-2.599982968,3.184060819565159e-16,0,0,0,1,6.123233995736766e-17
-2.603972665,3.188946788689549e-16,0,0,0,1,6.123233995736766e-17
-2.607985917,3.1938616052950844e-16,0,0,0,1,6.123233995736766e-17
-2.611973992,3.1987455889653064e-16,0,0,0,1,6.123233995736766e-17
-2.615968743,3.203637748035043e-16,0,0,0,1,6.123233995736766e-17
-2.619974175,3.208542987744004e-16,0,0,0,1,6.123233995736766e-17
-2.623984662,3.2134544173983117e-16,0,0,0,1,6.123233995736766e-17
-2.627988378,3.2183575548616827e-16,0,0,0,1,6.123233995736766e-17
-2.632136479,3.2234375145374196e-16,0,0,0,1,6.123233995736766e-17
-2.635994474,3.228162194708522e-16,0,0,0,1,6.123233995736766e-17
-2.640005056,3.233073741154251e-16,0,0,0,1,6.123233995736766e-17
-2.644000856,3.237967184929626e-16,0,0,0,1,6.123233995736766e-17
-2.648292009,3.2432223317378257e-16,0,0,0,1,6.123233995736766e-17
-2.651970712,3.247727444036241e-16,0,0,0,1,6.123233995736766e-17
-2.655969373,3.252624391554265e-16,0,0,0,1,6.123233995736766e-17
-2.659969274,3.257522857360771e-16,0,0,0,1,6.123233995736766e-17
-2.663974802,3.262428213861153e-16,0,0,0,1,6.123233995736766e-17
-2.667968313,3.267318854642409e-16,0,0,0,1,6.123233995736766e-17
-2.671969454,3.2722188387373956e-16,0,0,0,1,6.123233995736766e-17
-2.675973169,3.2771219762007666e-16,0,0,0,1,6.123233995736766e-17
-2.679965631,3.2820113322763843e-16,0,0,0,1,6.123233995736766e-17
-2.683977072,3.2869239298449084e-16,0,0,0,1,6.123233995736766e-17
-2.687989084,3.2918372281619623e-16,0,0,0,1,6.123233995736766e-17
-2.691971438,3.2967142043468857e-16,0,0,0,1,6.123233995736766e-17
-2.695970957,3.3016122029877047e-16,0,0,0,1,6.123233995736766e-17
-2.699971811,3.306511836708427e-16,0,0,0,1,6.123233995736766e-17
-2.703985159,3.311426770105384e-16,0,0,0,1,6.123233995736766e-17
-2.708368532,3.316794854218312e-16,0,0,0,1,6.123233995736766e-17
-2.711978762,3.3212161102759883e-16,0,0,0,1,6.123233995736766e-17
